ISENTROPIC FLOW PROPERTIES

0.1080 + 01; 0.1194 + 01; 0.1135 + 01; 0.1052 + 01; 0.9994 + 01; 0.2082 + 01; 0.9277 + 00
0.1100 + 01; 0.1245 + 01; 0.1169 + 01; 0.1065 + 01; 0.9989 + 00; 0.2133 + 01; 0.9118 + 00
0.1120 + 01; 0.1297 + 01; 0.1203 + 01; 0.1078 + 01; 0.9982 + 00; 0.2185 + 01; 0.8966 + 00
0.1140 + 01; 0.1350 + 01; 0.1238 + 01; 0.1090 + 01; 0.9973 + 00; 0.2239 + 01; 0.8820 + 00
0.1160 + 01; 0.1403 + 01; 0.1272 + 01; 0.1103 + 01; 0.9961 + 00; 0.2294 + 01; 0.8682 + 00
0.1180 + 01; 0.1458 + 01; 0.1307 + 01; 0.1115 + 01; 0.9946 + 00; 0.2350 + 01; 0.8549 + 00
0.1200 + 01; 0.1513 + 01; 0.1342 + 01; 0.1128 + 01; 0.9928 + 00; 0.2408 + 01; 0.8422 + 00
0.1220 + 01; 0.1570 + 01; 0.1376 + 01; 0.1141 + 01; 0.9907 + 00; 0.2466 + 01; 0.8300 + 00
0.1240 + 01; 0.1627 + 01; 0.1411 + 01; 0.1153 + 01; 0.9884 + 00; 0.2526 + 01; 0.8183 + 00
0.1260 + 01; 0.1686 + 01; 0.1446 + 01; 0.1166 + 01; 0.9857 + 00; 0.2588 + 01; 0.8071 + 00
0.1280 + 01; 0.1745 + 01; 0.1481 + 01; 0.1178 + 01; 0.9827 + 00; 0.2650 + 01; 0.7963 + 00
0.1300 + 01; 0.1805 + 01; 0.1516 + 01; 0.1191 + 01; 0.9794 + 00; 0.2714 + 01; 0.7860 + 00
0.1320 + 01; 0.1866 + 01; 0.1551 + 01; 0.1204 + 01; 0.9758 + 00; 0.2778 + 01; 0.7760 + 00
0.1340 + 01; 0.1928 + 01; 0.1585 + 01; 0.1216 + 01; 0.9718 + 00; 0.2844 + 01; 0.7664 + 00
0.1360 + 01; 0.1991 + 01; (.1620 + 01; 0.1229 + 01; 0.9676 + 00; 0.2912 + 01; 0.7572 + 00
0.1380 + 01; 0.2055 + 01; 0.1655 + 01; 0.1242 + 01; 0.9630 + 00; 0.2980 + 01; 0.7483 + 00
0.1400 + 01; 0.2120 + 01; 0.1690 + 01; 0.1255 + 01; 0.9582 + 00; 0.3049 + 01; 0.7397 + 00
0.1420 + 01; 0.2186 + 01; 0.1724 + 01; 0.1268 + 01; 0.9531 + 00; 0.3120 + 01; 0.7314 + 00
0.1440 + 01; 0.2253 + 01; 0.1759 + 01; 0.1281 + 01; 0.9476 + 00; 0.3191 + 01; 0.7235 + 00
0.1460 + 01; 0.2320 + 01; 0.1793 + 01; 0.1294 + 01; 0.9420 + 00; 0.3264 + 01; 0.7157 + 00
0.1480 + 01; 0.2389 + 01; 0.1828 + 01; 0.1307 + 01; 0.9360 + 00; 0.3338 + 01; 0.7083 + 00
0.1500 + 01; 0.2458 + 01; 0.1862 + 01; 0.1320 + 01; 0.9298 + 00; 0.3413 + 01; 0.7011 + 00
0.1520 + 01; 0.2529 + 01; 0.1896 + 01; 0.1334 + 01; 0.9233 + 00; 0.3489 4 01; 0.6941 + 00
0.1540 + 01; 0.2600 + 01; 0.1930 + 01; 0.1347 + 01; 0.9166 + 00; 0.3567 + 01; 0.6874 + 00
0.1560 + 01; 0.2673 + 01; 0.1964 + 01; 0.1361 + 01; 0.9097 + 00; 0.3645 + 01; 0.6809 + 00
0.1580 + 01; 0.2746 + 01; 0.1998 + 01; 0.1374 + 01; 0.9026 + 00; 0.3724 + 01; 0.6746 + 00
0.1600 + 01; 0.2820 + 01; 0.2032 + 01; 0.1388 + 01; 0.8952 + 00; 0.3805 + 01; 0.6684 + 00
0.1620 + 01; 0.2895 + 01; 0.2065 + 01; 0.1402 + 01; 0.8877 + 00; 0.3887 + 01; 0.6625 + 00
0.1640 + 01; 0.2971 + 01; 0.2099 + 01; 0.1416 + 01; 0.8799 + 00; 0.3969 + 01; 0.6568 + 00
0.1660 + 01; 0.3048 + 01; 0.2132 + 01; 0.1430 + 01; 0.8720 + 00; 0.4053 + 01; 0.6512 + 00
0.1680 + 01; 0.3126 + 01; 0.2165 + 01; 0.1444 + 01; 0.8639 + 00; 0.4138 + 01; 0.6458 + 00
0.1700 + 01; 0.3205 + 01; 0.2198 + 01; 0.1458 + 01; 0.8557 + 00; 0.4224 + 01; 0.6405 + 00

========= NEXT PAGE =========

0.1720 + 01; 0.3285 + 01; 0.2230 + 01; 0.1473 + 01; 0.8474 + 00; 0.4311 + 01; 0.6355 + 00
0.1740 + 01; 0.3366 + 01; 0.2263 + 01; 0.1487 + 01; 0.8389 + 00; 0.4399 + 01; 0.6305 + 00
0.1760 + 01; 0.3447 + 01; 0.2295 + 01; 0.1502 + 01; 0.8302 + 00; 0.4488 + 01; 0.6257 + 00
0.1780 + 01; 0.3530 + 01; 0.2327 + 01; 0.1517 + 01; 0.8215 + 00; 0.4578 + 01; 0.6210 + 00
0.1800 + 01; 0.3613 + 01; 0.2359 + 01; 0.1532 + 01; 0.8127 + 00; 0.4670 + 01; 0.6165 + 00
0.1820 + 01; 0.3698 + 01; 0.2391 + 01; 0.1547 + 01; 0.8038 + 00; 0.4762 + 01; 0.6121 + 00
0.1840 + 01; 0.3783 + 01; 0.2422 + 01; 0.1562 + 01; 0.7948 + 00; 0.4855 + 01; 0.6078 + 00
0.1860 + 01; 0.3870 + 01; 0.2454 + 01; 0.1577 + 01; 0.7857 + 00; 0.4950 + 01; 0.6036 + 00
0.1880 + 01; 0.3957 + 01; 0.2485 + 01; 0.1592 + 01; 0.7765 + 00; 0.5045 + 01; 0.5996 + 00
0.1900 + 01; 0.4045 + 01; 0.2516 + 01; 0.1608 + 01; 0.7674 + 00; 0.5142 + 01; 0.5956 + 00
0.1920 + 01; 0.4134 + 01; 0.2546 + 01; 0.1624 + 01; 0.7581 + 00; 0.5239 + 01; 0.5918 + 00
0.1940 + 01; 0.4224 + 01; 0.2577 + 01; 0.1639 + 01; 0.7488 + 00; 0.5338 + 01; 0.5880 + 00
0.1960 + 01; 0.4315 + 01; 0.2607 + 01; 0.1655 + 01; 0.7395 + 00; 0.5438 + 01; 0.5844 + 00
0.1980 + 01; 0.4407 + 01; 0.2637 + 01; 0.1671 + 01; 0.7302 + 00; 0.5539 + 01; 0.5808 + 00
(.2000 + 01; 0.4500 + 01; 0.2667 + 01; 0.1687 + 01; 0.7209 + 00; 0.5640 + 01; 0.5774 + 00
(.2050 + 01; 0.4736 + 01; 0.2740 + 01; 0.1729 + 01; 0.6975 + 00; 0.5900 + 01; 0.5691 + 00
0.2100 + 01; 0.4978 + 01; (.2812 + 01; 0.1770 + 01; 0.6742 + 00; 0.6165 + 01; 0.5613 + 00
0.2150 + 01; 0.5226 + 01; 0.2882 + 01; 0.1813 + 01; 0.6511 + 00; 0.6438 + 01; 0.5540 + 00
0.2200 + 01; 0.5480 + 01; 0.2951 + 01; 0.1857 + 01; 0.6281 + 00; 0.6716 + 01; 0.5471 + 00
0.2250 + 01; 0.5740 + 01; 0.3019 + 01; 0.1901 + 01; 0.6055 + 00; 0.7002 + 01; 0.5406 + 00
0.2300 + 01; 0.6005 + 01; 0.3085 + 01; 0.1947 + 01; 0.5833 + 00; 0.7294 + 01; 0.5344 + 00
0.2350 + 01; 0.6276 + 01; 0.3149 + 01; 0.1993 + 01; 0.5615 + 00; 0.7592 + 01; 0.5286 + 00
0.2400 + 01; 0.6553 + 01; 03212+ + 01; 0.2040 + 01; 0.5401 + 00; 0.7897 + 01; 0.5231 + 00
0.2450 + 01; 0.6836 + 01; 0.3273 + 01; 0.2088 + 01; 0.5193 + 00; 0.8208 + 01; 0.5179 + 00
0.2500 + 01; 0.7125 + 01; 0.3333 + 01; 0.2137 + 01; 0.4990 + 00; 0.8526 + 01; 0.5130 + 00
0.2550 + 01; 0.7420 + 01; 0.3392 + 01; 0.2187 + 01; 0.4793 + 00; 0.8850 + 01; 0.5083 + 00
0.2600 + 01; 0.7720 + 01; 0.3449 + 01; 0.2238 + 01; 0.4601 + 00; 0.9181 + 01; 0.5039 + 00
0.2650 + 01; 0.8026 + 01; 0.3505 + 01; 0.2290 + 01; 0.4416 + 00; 0.9519 + 01; 0.4996 + 00
0.2700 + 01; 0.8338 + 01; 0.3559 + 01; 0.2343 + 01; 0.4236 + 00; 0.9862 + 01; 0.4956 + 00
0.2750 + 01; 0.8656 + 01; 0.3612 + 01; 0.2397 + 01; 0.4062 + 00; 0.1021 + 02; 0.4918 + 00
0.2800 + 01; 0.8980 + 01; 0.3664 + 01; 0.2451 + 01; 0.3895 + 00; 0.1057 + 02; 0.4882 + 00
0.2850 + 01; 0.9310 + 01; 0.3714 + 01; 0.2507 + 01; 0.3733 + 00; 0.1093 + 02; 0.4847 + 00
0.2900 + 01; 0.9645 + 01; 0.3763 + 01; 0.2563 + 01; 0.3577 + 00; 0.1130 + 02; 0.4814 + 00
0.2950 + 01; 0.9986 + 01; 0.3811 + 01; 0.2621 + 01; 0.3428 + 00; 0.1168 + 02; 0.4782 + 00
0.3000 + 01; 0.1033 + 02; 0.3857 + 01; 0.2679 + 01; 0.3283 + 00; 0.1206 + 02; 0.4752 + 00
0.3050 + 01; 0.1069 + 02; 0.3902 + 01; 0.2738 + 01; 0.3145 + 00; 0.1245 + 02; 0.4723 + 00
0.3100 + 01; 0.1104 + 02; 0.3947 + 01; 0.2799 + 01; 0.3012 + 00; 0.1285 + 02; 0.4695 + 00
0.3150 + 01; 0.1141 + 02; 0.3990 + 01; 0.2860 + 01; 0.2885 + 00; 0.1325 + 02; 0.4669 + 00
0.3200 + 01; 0.1178 + 02; 0.4031 + 01; 0.2922 + 01; 0.2762 + 00; 0.1366 + 02; 0.4643 + 00
0.3250 + 01; 0.1216 + 02; 0.4072 + 01; 0.2985 + 01; 0.2645 + 00; 0.1407 + 02; 0.4619 + 00
0.3300 + 01; 0.1254 + 02; 0.4112 + 01; 0.3049 + 01; 0.2533 + 00; 0.1449 + 02; 0.4596 + 00
0.3350 + 01; 0.1293 + 02; 0.4151 + 01; 0.3114 + 01; 0.2425 + 00; 0.1492 + 02; 0.4573 + 00
0.3400 + 01; 0.1332 + 02; 0.4188 + 01; 0.3180 + 01; 0.2322 + 00; 0.1535 + 02; 0.4552 + 00
0.3450 + 01; 0.1372 + 02; 0.4225 + 01; 0.3247 + 01; 0.2224 + 00; 0.1579 + 02; 0.4531 + 00
0.3500 + 01; 0.1412 + 02; 0.4261 + 01; 0.3315 + 01; 0.2129 + 00; 0.1624 + 02; 0.4512 + 00
0.3550 + 01; 0.1454 + 02; 0.4296 + 01; 0.3384 + 01; 0.2039 + 00; 0.1670 + 02; 0.4492 + 00
0.3600 + 01; 0.1495 + 02; 0.4330 + 01; 0.3454 + 01; 0.1953 + 00; 0.1716 + 02; 0.4474 + 00
0.3650 + 01; 0.1538 + 02; 0.4363 + 01; 0.3525 + 01; 0.1871 + 00; 0.1762 + 02; 0.4456 + 00
0.3700 + 01; 0.1580 + 02; 0.4395 + 01; 0.3596 + 01; 0.1792 + 00; 0.1810 + 02; 0.4439 + 00
0.3750 + 01; 0.1624 + 02; 0.4426 + 01; 0.3669 + 01; 0.1717 + 00; 0.1857 + 02; 0.4423 + 00

========= NEXT PAGE =========

0.3800 + 01; 0.1668 + 02; 0.4457 + 01; 0.3743 + 01; 0.1645 + 00; 0.1906 + 02; 0.4407 + 00
0.3850 + 01; 0.1713 + 02; 0.4487 + 01; 0.3817 + 01; 0.1576 + 00; 0.1955 + 02; 0.4392 + 00
0.3900 + 01; 0.1758 + 02; 0.4516 + 01; 0.3893 + 01; 0.1510 + 00; 0.2005 + 02; 0.4377 + 00
0.3950 + 01; 0.1804 + 02; 0.4544 + 01; 0.3969 + 01; 0.1448 + 00; 0.2056 + 02; 0.4363 + 00
0.4000 + 01; 0.1850 + 02; 0.4571 + 01; 0.4047 + 01; 0.1388 + 00; 0.2107 + 02; 0.4350 + 00
0.4050 + 01; 0.1897 + 02; 0.4598 + 01; 0.4125 + 01; 0.1330 + 00; 0.2159 + 02; (14336 + 00
0.4100 + 01; 0.1944 + 02; 0.4624 + 01; 0.4205 + 01; 0.1276 + 00; 0.2211 + 02; 0.4324 + 00
0.4150 + 01; 0.1993 + 02; 0.4650 + 01; 0.4285 + 01; 0.1223 + 00; 0.2264 + 02; 0.4311 + 00
0.4200 + 01; 0.2041 + 02; 0.4675 + 01; 0.4367 + 01; 0.1173 + 00; 0.2318 + 02; 0.4299 + 00
0.4250 + 01; 0.2091 + 02; 0.4699 + 01; 0.4449 + 01; 0.1126 + 00; 0.2372 + 02; 0.4288 + 00
0.4300 + 01; 0.2140 + 02; 0.4723 + 01; 0.4532 + 01; 0.1080 + 00; 0.2427 + 02; 0.4277 + 00
0.4350 + 01; 0.2191 + 02; 0.4746 + 01; 0.4616 + 01; 0.1036 + 00; 0.2483 + 02; 0.4266 + 00
0.4400 + 01; 0.2242 + 02; 0.4768 + 01; 0.4702 + 01; 0.9948 - 01; 0.2539 + 02; 0.4255 + 00
0.4450 + 01; 0.2294 + 02; 0.4790 + 01; 0.4788 + 01; 0.9550 - 01; 0.2596 + 02; 0.4245 + 00
0.4500 + 01; 0.2346 + 02; 0.4812 + 01; 0.4875 + 01; 0.9170 - 01; 0.2654 + 02; 0.4236 + 00
0.4550 + 01; 0.2399 + 02; 0.4833 + 01; 0.4963 + 01; 0.8806 - 01; 0.2712 + 02; 0.4226 + 00
0.4600 + 01; 0.2452 + 02; 0.4853 + 01; 0.5052 + 01; 0.8459 - 01; 0.2771 + 02; 0.4217 + 00
0.4650 + 01; 0.2506 + 02; 0.4873 + 01; 0.5142 + 01; 0.8126 - 01; 0.2831 + 02; 0.4208 + 00
0.4700 + 01; 0.2560 + 02; 0.4893 + 01; 0.5233 + 01; 0.7809 - 01; 0.2891 + 02; 0.4199 + 00
0.4750 + 01; 0.2616 + 02; 0.4912 + 01; 0.5325 + 01; 0.7505 - 01; 0.2952 + 02; 0.4191 + 00
0.4800 + 01; 0.2671 + 02; 0.4930 + 01; 0.5418 + 01; 0.7214 - 01; 0.3013 + 02; 0.4183 + 00
0.4850 + 01; 0.2728 + 02; 0.4948 + 01; 0.5512 + 01; 0.6936 - 01; 0.3075 + 02; 0.4175 + 00
0.4900 + 01; 0.2784 + 02; 0.4966 + 01; 0.5607 + 01; 0.6670 - 01; 0.3138 + 02; 0.4167 + 00
0.4950 + 01; 0.2842 + 02; 0.4983 + 01; 0.5703 + 01; 0.6415 - 01; 0.3201 + 02; 0.4160 + 00
0.5000 + 01; 0.2900 + 02; 0.5000 + 01; 0.5800 + 01; 0.6172 - 01; 0.3265 + 02; 0.4152 + 00
0.5100 + 01; 0.3018 + 02; 0.5033 + 01; 0.5997 + 01; 0.5715 - 01; 0.3395 + 02; 0.4138 + 00
0.5200 + 01; 0.3138 + 02; 0.5064 + 01; 0.6197 + 01; 0.5297 - 01; 0.3528 + 02; 0.4125 + 00
0.5300 + 01; 0.3260 + 02; 0.5093 + 01; 0.6401 + 01; 0.4913 - 01; 0.3663 + 02; 0.4113 + 00
0.5400 + 01; 0.3385 + 02; 0.5122 + 01; 0.6610 + 01; 0.4560 - 01; 0.3801 + 02; 0.4101 + 00
0.5500 + 01; 0.3512 + 02; 0.5149 + 01; 0.6822 + 01; 0.4236 - 01; 0.3941 + 02; 0.4090 + 00
0.5600 + 01; 0.3642 + 02; 0.5175 + 01; 0.7038 + 01; 0.3938 - 01; 0.4084 + 02; 0.4079 + 00
0.5700 + 01; 0.3774 + 02; 0.5200 + 01; 0.7258 + 01; 0.3664 - 01; 0.4230 + 02; 0.4069 + 00
0.5800 + 01; 0.3908 + 02; 0.5224 + 01; 0.7481 + 01; 0.3412 - 01; 0.4378 + 02; 0.4059 + 00
0.5900 + 01; 0.4044 + 02; 0.5246 + 01; 0.7709 + 01; 0.3180 - 01; 0.4528 + 02; 0.4050 + 00
0.6000 + 01; 0.4183 + 02; 0.5268 + 01; 0.7941 + 01; 0.2965 - 01; 0.4682 + 02; 0.4042 + 00
0.6100 + 01; 0.4324 + 02; 0.5289 + 01; 0.8176 + 01; 0.2767 - 0l; 0.4837 + 02; 0.4033 + 00
0.6200 + 01; 0.4468 + 02; 0.5309 + 01; 0.8415 + 01; 0.2584 - 01; 0.4996 + 02; 0.4025 + 00
0.6300 + 01; 0.4614 + 02; 0.5329 + 01; 0.8658 + 01; 0.2416 - 01; 0.5157 + 02; 0.4018 + 00
0.6400 + 01; 0.4762 + 02; 0.5347 + 01; 0.8905 + 01; 0.2259 - 01; 0.5320 + 02; 0.4011 + 00
0.6500 + 01; 0.4912 + 02; 0.5365 + 01; 0.9156 + 01; 0.2115 - 01; 0.5486 + 02; 0.4004 + 00
0.6600 + 01; 0.5065 + 02; 0.5382 1 01; 0.9411 + 01; 0.1981 - 01; 0.5655 + 02; 0.3997 + 00
0.6700 + 01; 0.5220 + 02; 0.5399 + 01; 0.9670 + 01; 0.1857 - 01; 0.5826 + 02; 0.3991 + 00
0.6800 + 01; 0.5378 + 02; 0.5415 + 01; 0.9933 + 01; 0.1741 - 01; 0.6000 + 02; 0.3985 + 00
0.6900 + 01; 0.5538 + 02; 0.5430 + 01; 0.1020 + 02; 0.1635 - 01; 0.6176 + 02; 0.3979 + 00
0.7000 + 01; 0.5700 + 02; 0.5444 + 01; 0.1047 + 02; 0.1535 - 01; 0.6355 + 02; 0.3974 + 00
0.7100 + 01; 0.5864 + 02; 0.5459 + 01; 0.1074 + 02; 0.1443 - 01; 0.6537 + 02; 0.3968 + 00
0.7200 + 01; 0.6031 + 02; 0.5472 + 01; 0.1102 + 02; 0.1357 - 01; 0.6721 + 02; 0.3963 + 00
0.7300 + 01; 0.6200 + 02; 0.5485 + 01; 0.1130 + 02; 0.1277 - 01; 0.6908 + 02; 0.3958 + 00
0.7400 + 01; 0.6372 + 02; 0.5498 + 01; 0.1159 + 02; 0.1202 - 01; 0.7097 + 02; 0.3954 + 00
0.7500 + 01; 0.6546 + 02; 0.5510 + 01; 0.1188 + 02; 0.1133 - 01; 0.7289 + 02; 0.3949 + 00

========= NEXT PAGE =========

0.7600 + 01; 0.6722 + 02; 0.5522 + 01; 0.1217 + 02; 0.1068 - 01; 0.7483 + 02; 0.3945 + 00
0.7700 + 01; 0.6900 + 02; 0.5533 + 01; 0.1247 + 02; 0.1008 - 01; 0.7680 + 02; 0.3941 + 00
0.7800 + 01; 0.7081 + 02; 0.5544 + 01; 0.1277 + 02; 0.9510 - 02; 0.7880 + 02; 0.3937 + 00
0.7900 + 01; 0.7264 + 02; 0.5555 + 01; 0.1308 + 02; 0.8982 - 02; 0.8082 + 02; 0.3933 + 00
0.8000 4 01; 0.7450 + 02; 0.5565 + 01; 0.1339 + 02; 0.8488 - 02; 0.8287 + 02; 0.3929 + 00
0.9000 + 01; 0.9433 + 02; 0.5651 + 01; 0.1669 + 02; 0.4964 - 02; 0.1048 + 03; 0.3898 + 00
0.1000 + 02; 0.1165 + 03; 0.5714 + 01; 0.2039 + 02; 0.3045 - 02; 0.1292 + 03; 0.3876 + 00
0.1100 + 02; 0.1410 + 03; 0.5762 + 01; 0.2447 + 02; 0.1945 - 02; 0.1563 + 03; 0.3859 + 00
0.1200 + 02; 0.1678 + 03; 0.5799 + 01; 0.2894 + 02; 0.1287 - 02; 0.1859 + 03; 0.3847 + 00
0.1300 + 02; 0.1970 + 03; 0.5828 + 01; 0.3380 + 02; 0.8771 - 03; 0.2181 + 03; 0.3837 + 00
0.1400 + 02; 0.2285 + 03; 0.5851 + 01; 0.3905 + 02; 0.6138 - 03; 0.2528 + 03; 0.3829 + 00
0.1500 + 02; 0.2623 + 03; 0.5870 + 01; 0.4469 + 02; 0.4395 - 03; 0.2902 + 03; 0.3823 + 00
0.1600 + 02; 0.2985 + 03; 0.5885 + 01; 0.5072 + 02; 0.3212 - 03; 0.3301 + 03; 0.3817 + 00
0.1700 + 02; 0.3370 + 03; 0.5898 + 01; 0.5714 + 02; 0.2390 - 03; 0.3726 + 03; 0.3813 + 00
0.1800 + 02; 0.3778 + 03; 0.5909 + 01; 0.6394 + 02; 0.1807 - 03; 0.4176 + 03; 0.3810 + 00
0.1900 + 02; 0.4210 + 03; 0.5918 + 01; 0.7114 + 02; 0.1386 - 03; 0.4653 + 03; 0.3806 + 00
0.2000 + 02; 0.4665 + 03; 0.5926 + 01; 0.7872 + 02; 0.1078 - 03; 0.5155 + 03; 0.3804 + 00
0.2200 + 02; 0.5645 + 03; 0.5939 + 01; 0.9506 + 02; 0.6741 - 04; 0.6236 + 03; 0.3800 + 00
0.2400 + 02; 0.6718 + 03; 0.5948 + 01; 0.1129 + 03; 0.4388 - 04; 0.7421 + 03; 0.3796 + 00
0.2600 + 02; 0.7885 + 03; 0.5956 + 01; 0.1324 + 03; 0.2953 - 04; 0.8709 + 03; 0.3794 + 00
0.2800 + 02; 0.9145 + 03; 0.5962 + 01; 0.1534 + 03; 0.2046 - 04; 0.1010 + 04; 0.3792 + 00
0.3000 + 02; 0.1050 + 04; 0.5967 + 01; 0.1759 + 03; 0.1453 - 04; 0.1159 + 04; 0.3790 + 00
0.3200 + 02; 0.1194 + 04; 0.5971 + 01; 0.2001 + 03; 0.1055 - 04; 0.1319 + 04; 0.3789 + 00
0.3400 + 02; 0.1348 + 04; 0.5974 + 01; 0.2257 + 03; 0.7804 - 05; 0.1489 + 04; 0.3788 + 00
0.3600 + 02; 0.1512 + 04; 0.5977 + 01; 0.2529 + 03; 0.5874 - 05; 0.1669 + 04; 0.3787 + 00
0.3800 + 02; 0.1684 + 04; 0.5979 + 01; 0.2817 + 03; 0.4488 - 05; 0.1860 + 04; 0.3786 + 00
0.4000 + 02; 0.1866 + 04; 0.5981 + 01; 0.3121 + 03; 0.3477 - 05; 0.2061 + 04; 0.3786 + 00
0.4200 + 02; 0.2058 + 04; 0.5983 + 01; 0.3439 + 03; 0.2727 - 05; 0.2272 + 04; 0.3785 + 00
0.4400 + 02; 0.2258 + 04; 0.5985 + 01; 0.3774 + 03; 0.2163 - 05; 0.2493 + 04; 0.3785 + 00
0.4600 + 02; 0.2468 + 04; 0.5986 + 01; 0.4124 + 03; 0.1733 - 05; 0.2725 + 04; 0.3784 + 00
0.4800 + 02; 0.2688 + 04; 0.5987 + 01; 0.4489 + 03; 0.1402 - 05; 0.2967 + 04; 0.3784 + 00
0.5000 + 02; 0.2916 + 04; 0.5988 + 01; 0.4871 + 03; 0.1144 - 05; 0.3219 + 04; 0.3784 + 00


========= NEXT PAGE =========
PRANDTL-MEYER FUNCTION AND MACH
ANGLE

0.1000 + 01; 0.0000 + 00; 0.9000 + 02 0.1640 + 01 0.1604 + 02 0.3757 + 02
0.1020 + 01; 0.1257 + 00; 0.7864 + 02 0.1660 + 01 0.1663 + 02 0.3704 + 02
0.1040 + 01; 0.3510 + 00; 0.7406 + 02 0.1680 + 01 0.1722 402 03653 + 02
0.1060 + 01; 0.6367 + 00; 0.7063 + 02 0.1700 + 01 01781+ 02 03603 + 02
0.1080 + 01; 0.9680 + 00; 0.6781 + 02 0.1720 + 01 0.1840 + 02 0.3555 + 02
0.1100 + 01; 0.1336 + 01; 0.6538 + 02 0.1740 + 01 0.1898 + 02 0.3508 + 02
0.1120 + 01; 0.1735 + 01; 06323+ 02 0.1760 + 01 0.1956 + 02 0.3462 + 02
0.1140 + 01; 0.2160 + 01; 06131+ 02 0.1780 + 01 02015 +02 0.3418 + 02
0.1160 + 01; 0.2607 + 01; 0.5955 + 02 0.1800 4 01 02073402 03375 + 02
0.1180 + 01; 0.3074 + 01; 0.5794 + 02 0.1820 + 01 02130 4 02 0.3333 4 02
0.1200 + 01; 0.3558 + 01; 0.5644 + 02 0.1840+ 01 02188+ 02 03292 + 02
0.1220 + 01; 0.4057 + 01; 0.5505 + 02 0.1860 + 01 02245 402 03252+ 02
0.1240 + 01; 0.4569 + 01; 0.5375 4 02 0.1880+ 01 02302 + 02 03213+ 02
0.1260 + 01; 0.5093 + 01; 05253+ 02 0.1900 + 01 02359 4 02 03176 + 02
0.1280 + 01; 0.5627 + 01; 0.5138 + 02 0.1920 + 01 02415 4 02 03139 402
0.1300 + 01; 0.6170 + 01; 0.5028 + 02 0.1940 + 01 02471 402 03103 + 02
0.1320 + 01; 0.6721 1 01; 0.4925 1 02 0.1960 + 01 02527 + 02 0.3068 + 02
0.1340 + 01; 0.7279 + 01; 04827 + 02 0.1980 + 01 0.2583 + 02 0.3033 + 02
0.1360 + 01; 0.7844 + 01; 04733+ 02 0.2000 + 01 0.2638 + 02 0.3000 + 02
0.1380 + 01; 0.8413 + 01; 0.4644 + 02 0.2050 4 01 0.2775 402 0.2920 402
0.1400 + 01; 0.8987 + 01; 0.4558 + 02 02100 +01 02910+ 02 02844 + 02
0.1420 + 01; 0.9565 + 01; 04477 + 02 02150 401 0.3043 4 02 02772402
0.1440 + 01; 0.1015 + 02; 04398 + 02 0.2200 + 01 03173+ 02 0.2704 + 02
0.1460 + 01; 0.1073 + 02; 04323+ 02 0.2250 + 01 0.3302 + 02 0.2639 + 02
0.1480 + 01; 0.1132 + 02; 0.4251 4 02 0.2300 + 01 03428 + (02 0.2577 + 02
0.1500 + 01; 0.1191 + 02; 0.4181 402 02350 + 01 0.3553 + 02 0.2518 + 02
0.1520 + 01; 0.1249 + 02; 0.4114 402 0.2400 + 01 0.3675 + 02 0.2462 + 02
0.1540 + 01; 0.1309 + 02; 0.4049 + 02 0.2450 + 01 0.3795 + 02 0.2409 + 02
0.1560 + 01; 0.1368 + 02; 0.3987 + 02 0.2500 + 01 0.3912 1 02 0.2358 + 02
0.1580 + 01; 0.1427 + 02; 03927+ 02 0.2550 + 01 0.4028 + 02 0.2309 1 02
0.1600 + 01; 0.1486 + 02; 0.3868 + 02 0.2600 + 01 0.4141 +02 0.2262 402
0.1620 + 01; 0.1545 + 02; 03812402 02630 + 01 0.4253 + 02 02217 + 02


========= NEXT PAGE =========
M

0.2700 +01
0.2750 +01
0.2800 + 01
0.2850 + 01
0.2900 + 01
0.2950 + 01

0.3000 + 01
0.3050 + 01
0.3100 + 01
0.3150 + 01
0.3200 + 01
0.3250 + 01
0.3300 + 01
0.3350 + 01
0.3400 + 01
0.3450 + 01

0.3500 4 01
0.3550 + 01
0.3600 + 01
0.3650 + 01
0.3700 + 01
0.3750 4-01
0.3800 + 01
0.3850 + 01
0.3900 + 01
0.3950 + 01

0.4000 + 01
0.4050 + 01
0.4100 + 01
0.4150 + 01
0.4200 + 01
0.4250 + 01
0.4300 + 01
0.4350 + 01
0.4400 + 01
0.4450 + 01

0.4500 + 01
0.4550 + 01
0.4600 + 01
0.4650 + 01
0.4700 + 01
0.4750 401
0.4800 + 01
0.4850 + 01
0.4900 + 01
0.4950 + 01

0.5000 + 01
0.5100 + 01
0.5200 + 01
0.5300 + 01
0.5400 + 01
0.5500 + 01

v

0.4362 + 02
0.4469 + 02
0.4575 + 02
0.4678 + 02
0.4779 + 02
0.4878 + 02

0.4976 + 02
0.5071 + 02
0.5165 + 02
0.5257+ 02
0.5347 + 02
0.5435 + 02
0.5522 + 02
0.5607 + 02
0.5691 + 02
0.5773 + 02

0.5853 + 02
0.5932 + 02
0.6009 + 02
0.6085 + 02
0.6160 + 02
0.6233 4 02
0.6304 + 02
0.6375 4 02
0.6444 + 02
0.6512 402

0.6578 + 02
0.6644 4 02
0.6708 + 02
0.6771 + 02
0.6833 + 02
0.6894 + 02
0.6954 + 02
0.7013 + 02
0.7071 + 02
0.7127 + 02

0.7183 + 02
0.7238 4+ 02
0.7292 + 02
0.7345 + 02
0.7397 + 02
0.7448 + 02
0.7499 + 02
0.7548 + 02
